timestamp,subject,task,idx,stim,frequency,direction,azimuth,elevation
2024-09-20 13:58:06.091376,	Sub00,	absolute,	403,	"(830.6093951598904, 24)",	830.6093951598904,	24,	1,	2
2024-09-20 13:58:06.091513,	Sub00,	absolute,	404,	"(220.0, 24)",	220.0,	24,	1,	2
2024-09-20 13:58:06.091631,	Sub00,	absolute,	405,	"(261.6255653005986, 22)",	261.6255653005986,	22,	1,	2
2024-09-20 13:58:06.091750,	Sub00,	absolute,	406,	"(349.22823143300394, 25)",	349.22823143300394,	25,	1,	2
2024-09-20 13:58:06.091869,	Sub00,	absolute,	407,	"(739.9888454232688, 21)",	739.9888454232688,	21,	1,	2
2024-09-20 13:58:06.091989,	Sub00,	absolute,	408,	"(466.1637615180898, 23)",	466.1637615180898,	23,	1,	2
2024-09-20 13:58:06.092116,	Sub00,	absolute,	409,	"(783.9908719634984, 24)",	783.9908719634984,	24,	1,	2
2024-09-20 13:58:06.092239,	Sub00,	absolute,	410,	"(1244.5079348883237, 24)",	1244.5079348883237,	24,	1,	2
2024-09-20 13:58:06.092358,	Sub00,	absolute,	411,	"(783.9908719634984, 22)",	783.9908719634984,	22,	1,	2
2024-09-20 13:58:06.092479,	Sub00,	absolute,	412,	"(277.1826309768721, 23)",	277.1826309768721,	23,	1,	2
2024-09-20 13:58:06.092598,	Sub00,	absolute,	413,	"(739.9888454232688, 22)",	739.9888454232688,	22,	1,	2
2024-09-20 13:58:06.092714,	Sub00,	absolute,	414,	"(493.88330125612424, 21)",	493.88330125612424,	21,	1,	2
2024-09-20 13:58:06.092831,	Sub00,	absolute,	415,	"(783.9908719634984, 25)",	783.9908719634984,	25,	1,	2
2024-09-20 13:58:06.092948,	Sub00,	absolute,	416,	"(329.62755691286986, 23)",	329.62755691286986,	23,	1,	2
2024-09-20 13:58:06.093065,	Sub00,	absolute,	417,	"(293.66476791740763, 22)",	293.66476791740763,	22,	1,	2
2024-09-20 13:58:06.093182,	Sub00,	absolute,	418,	"(783.9908719634984, 23)",	783.9908719634984,	23,	1,	2
2024-09-20 13:58:06.093299,	Sub00,	absolute,	419,	"(523.2511306011972, 21)",	523.2511306011972,	21,	1,	2
